"('11.652924', '47.282071')",0,c25303
"('11.652924', '47.282071')",0,c25304
"('11.675150', '47.291000')",13,c18195
"('11.675150', '47.291000')",13,c18196
"('11.675150', '47.291000')",5,c15304
"('11.692543', '47.288574')",18,c6695
"('11.681960', '47.308480')",0,c18194
"('11.681960', '47.308480')",0,c18193
"('11.681960', '47.308480')",0,c18192
"('11.681960', '47.308480')",0,c15303
"('11.601932', '47.293601')",28,c17584
"('11.601932', '47.293601')",32,c17585
"('11.601932', '47.293601')",10,c17586
"('12.438110', '47.670283')",0,c14659
"('12.431459', '47.630723')",10,c94
"('12.431459', '47.630723')",18,c9170
"('12.431459', '47.630723')",56,c9171
"('12.431459', '47.630723')",0,c9173
"('12.438110', '47.670283')",0,c14660
"('12.438110', '47.670283')",0,c14661
"('12.438110', '47.670283')",0,c14662
"('12.438110', '47.670283')",0,c14969
"('12.421891', '47.653099')",0,c10100
"('12.439656', '47.671543')",21,c19882
"('12.469488', '47.677893')",0,c1456
"('12.470284', '47.675724')",0,c1336
"('12.473882', '47.679300')",0,c6506
"('12.434531', '47.720568')",0,c20680
"('12.327750', '47.702070')",326,c20376
"('12.327750', '47.702070')",0,c20377
"('12.480732', '47.707390')",12,c9285
"('12.480732', '47.707390')",0,c9286
"('12.480732', '47.707390')",0,c9287
"('12.316914', '47.648544')",0,c9356
"('12.501562', '47.646663')",1,c1459
"('12.111970', '47.572890')",0,c10684
"('12.111970', '47.572890')",0,c10685
"('12.124759', '47.588148')",0,c15059
"('12.151566', '47.536776')",0,c8753
"('12.092240', '47.558027')",394,c872
"('12.092240', '47.558027')",238,c2258
"('12.092240', '47.558027')",2,c11691
"('12.092240', '47.558027')",66,c2259
"('12.092240', '47.558027')",0,c1640
"('11.010953', '47.226181')",0,c13958
"('11.029519', '47.209638')",0,c13864
"('10.987701', '47.214365')",1,c220
"('10.941060', '47.218722')",0,c7777
"('10.935430', '47.226112')",0,c16376
"('10.931600', '47.212340')",8,c1586
"('10.930964', '47.212379')",1,c10964
"('10.905375', '47.200665')",0,c20344
"('10.905375', '47.200665')",1,c20345
"('10.905375', '47.200665')",0,c20346
"('10.905375', '47.200665')",0,c20347
"('10.565290', '47.072450')",0,c21348
"('10.565290', '47.072450')",0,c21346
"('10.565290', '47.072450')",0,c21345
"('10.565290', '47.072450')",0,c21349
"('10.565290', '47.072450')",0,c21347
"('11.025853', '47.070765')",0,c8909
"('10.964886', '47.069452')",0,c9733
"('10.964886', '47.069452')",0,c9559
"('10.964886', '47.069452')",4,c9730
"('10.964886', '47.069452')",21,c9731
"('10.964886', '47.069452')",1,c9732
"('10.960494', '47.068617')",0,c14493
"('11.073790', '47.042288')",58,c10663
"('11.010877', '47.073884')",0,c14598
"('11.095297', '47.025269')",0,c19328
"('11.073358', '47.021703')",0,c19329
"('11.062481', '47.037842')",0,c19330
"('10.967338', '47.122443')",1,c3208
"('10.953216', '47.128750')",5,c18186
"('10.929808', '47.144112')",0,c16482
"('12.806472', '46.862546')",0,c5031
"('12.863060', '46.872885')",0,c6255
"('11.128474', '47.346575')",0,c18534
"('11.161391', '47.358147')",0,c21860
"('11.158455', '47.370224')",0,c8977
"('11.180627', '47.385459')",0,c21868
"('11.179104', '47.331930')",0,c5737
"('11.128825', '47.412460')",6,c13656
"('11.128825', '47.412460')",18,c13654
"('11.142919', '47.312690')",105,c22191
"('11.144133', '47.311264')",0,c8884
"('11.227728', '47.341306')",0,c6502
"('12.789125', '46.874863')",2,c16476
"('12.796905', '46.874054')",4,c24566
"('12.789711', '46.928982')",0,c17255
"('12.789711', '46.928982')",0,c13629
"('12.928944', '46.851116')",0,c7998
"('12.915701', '46.896542')",1,c2903
"('11.559565', '47.151224')",0,c25539
"('11.744758', '47.419543')",0,c9368
"('11.694940', '47.427780')",0,c322
"('11.694940', '47.427780')",3,c9760
"('11.694940', '47.427780')",5,c9758
"('11.694940', '47.427780')",0,c9759
"('11.694940', '47.427780')",0,c9757
"('11.694940', '47.427780')",0,c9756
"('11.694940', '47.427780')",0,c9754
"('11.694940', '47.427780')",0,c9755
"('11.876828', '47.205211')",0,c8280
"('10.987212', '47.308272')",0,c15491
"('11.070057', '47.304918')",0,c7860
"('10.856975', '47.302732')",0,c16297
"('10.546583', '46.853528')",0,c3512
"('10.546583', '46.853528')",0,c7003
"('10.546583', '46.853528')",0,c7001
"('10.546583', '46.853528')",1,c16254
"('10.546583', '46.853528')",0,c7193
"('10.546583', '46.853528')",0,c7002
"('10.546583', '46.853528')",0,c7000
"('10.541490', '46.862890')",2,c43
"('10.541490', '46.862890')",0,c13222
"('10.541490', '46.862890')",4,c13228
"('10.541490', '46.862890')",0,c13227
"('10.541490', '46.862890')",2,c13221
"('10.541490', '46.862890')",12,c13220
"('10.541490', '46.862890')",49,c13219
"('10.518317', '46.828749')",0,c20716
"('10.508918', '46.821598')",2,c1340
"('10.515910', '46.813816')",0,c25464
"('10.537648', '46.811242')",26,c3378
"('10.491053', '46.804504')",0,c13832
"('10.510654', '46.801235')",0,c2512
"('10.403171', '46.959802')",4,c15228
"('10.493113', '46.795417')",0,c13285
"('10.489859', '46.793945')",0,c768
"('11.559565', '47.151224')",0,c25543
"('11.559565', '47.151224')",0,c25540
"('11.559565', '47.151224')",0,c25541
"('11.559565', '47.151224')",0,c25542
"('11.526810', '47.210926')",0,c18099
"('11.526810', '47.210926')",0,c18103
"('11.526810', '47.210926')",0,c18101
"('11.526810', '47.210926')",1,c18102
"('11.526810', '47.210926')",0,c18100
"('10.588553', '47.479818')",0,c23150
"('10.588553', '47.479818')",0,c23151
"('10.588553', '47.479818')",0,c23152
"('10.588553', '47.479818')",0,c23153
"('11.263639', '47.077667')",1,c15548
"('11.310944', '47.110979')",0,c12600
"('11.310944', '47.110979')",0,c12838
"('11.310944', '47.110979')",0,c12836
"('11.310944', '47.110979')",0,c12835
"('11.310944', '47.110979')",0,c12834
"('11.310944', '47.110979')",0,c12833
"('11.194268', '47.095107')",0,c17671
"('11.280448', '47.096802')",0,c12490
"('10.575250', '47.071240')",0,c21359
"('10.893206', '47.194463')",0,c17119
"('10.893206', '47.194463')",0,c17120
"('10.893206', '47.194463')",0,c25402
"('11.060440', '46.898250')",1,c809
"('11.021316', '46.855394')",0,c1306
"('11.045890', '46.861340')",0,c412
"('11.026424', '46.865429')",0,c6654
"('11.021316', '46.855394')",0,c11733
"('11.021316', '46.855394')",0,c11732
"('11.021316', '46.855394')",0,c11731
"('11.021316', '46.855394')",0,c11730
"('11.021316', '46.855394')",0,c11729
"('11.021316', '46.855394')",1,c11728
"('11.021316', '46.855394')",0,c11727
"('11.052952', '46.909616')",7,c9206
"('11.052952', '46.909616')",1,c9499
"('11.026899', '46.869357')",0,c13758
"('11.052952', '46.909616')",8,c19335
"('11.052952', '46.909616')",14,c9498
"('11.052952', '46.909616')",25,c9497
"('11.052952', '46.909616')",2,c9496
"('10.920883', '46.872589')",0,c10790
"('10.915797', '46.861984')",2,c8495
"('10.945859', '46.923405')",11,c5693
"('10.913222', '46.858814')",0,c6127
"('10.904419', '46.863814')",0,c10292
"('10.896104', '46.866886')",0,c1268
"('10.918521', '46.921282')",0,c22471
"('11.158800', '46.883973')",0,c24958
"('11.158800', '46.883973')",0,c12751
"('10.891877', '46.856283')",0,c6128
"('11.387753', '46.951349')",0,c11110
"('11.347035', '46.966133')",0,c20616
"('11.347035', '46.966133')",0,c20627
"('11.347035', '46.966133')",0,c20624
"('11.219429', '47.238747')",0,c13411
"('11.181749', '47.242765')",0,c24697
"('12.763284', '46.695719')",0,c3335
"('12.631645', '46.601942')",0,c22546
"('12.795438', '46.690017')",0,c19249
"('12.795438', '46.690017')",0,c19248
"('12.795438', '46.690017')",0,c19239
"('12.795438', '46.690017')",0,c19246
"('12.795438', '46.690017')",0,c19247
"('12.795438', '46.690017')",0,c19266
"('10.905375', '47.200665')",0,c20381
"('10.263134', '47.128656')",0,c801
"('10.248141', '47.148254')",0,c11949
"('10.248855', '47.137970')",0,c800
"('10.232739', '47.132034')",1,c799
"('10.224083', '47.134420')",14,c16368
"('10.213029', '47.157587')",0,c275
"('10.215125', '47.126286')",0,c7274
"('10.225127', '47.094940')",0,c14679
"('10.183071', '47.161729')",0,c3483
"('11.718639', '47.320056')",0,c11370
"('11.718639', '47.320056')",1,c11466
"('11.718639', '47.320056')",0,c11467
"('11.718639', '47.320056')",0,c11468
"('11.699673', '47.347431')",0,c24502
"('11.707096', '47.347302')",0,c14599
"('11.707096', '47.347302')",0,c14602
"('11.707096', '47.347302')",0,c14600
"('11.707096', '47.347302')",0,c14601
"('10.924782', '46.934447')",1,c19464
"('12.374918', '47.018587')",0,c2486
"('12.374918', '47.018587')",2,c9530
"('12.334420', '47.060033')",0,c9531
"('12.334420', '47.060033')",0,c12691
"('11.239262', '47.340802')",0,c16477
"('10.844106', '47.486679')",69,c10688
"('10.736273', '47.555567')",0,c14246
"('10.736273', '47.555567')",0,c14253
"('10.736273', '47.555567')",0,c14248
"('10.736273', '47.555567')",0,c14247
"('11.254804', '47.380388')",0,c12571
"('11.295627', '47.430276')",0,c1604
"('11.271943', '47.441701')",0,c16979
"('11.260396', '47.442139')",3,c15224
"('11.256836', '47.444959')",0,c10438
"('10.475822', '47.513952')",0,c15199
"('10.475822', '47.513952')",1,c15222
"('10.475822', '47.513952')",0,c15219
"('10.475822', '47.513952')",0,c15220
"('10.475822', '47.513952')",0,c15221
"('10.411167', '47.514528')",4,c16509
"('10.424183', '47.536666')",0,c24706
"('10.506394', '47.500053')",0,c459
"('10.506507', '47.500040')",0,c18201
"('10.400813', '47.515657')",0,c7730
"('10.400813', '47.515657')",0,c7729
"('10.412035', '47.536500')",0,c11350
"('11.729928', '47.323305')",0,c20358
"('11.729928', '47.323305')",0,c20362
"('11.729928', '47.323305')",0,c20359
"('11.729928', '47.323305')",0,c20360
"('11.729928', '47.323305')",0,c20361
"('11.707096', '47.347302')",0,c14603
"('10.519452', '47.061835')",0,c13094
"('10.548019', '47.048394')",0,c3458
"('10.492320', '47.016401')",0,c782
"('10.562253', '47.050030')",0,c25238
"('10.563094', '47.039524')",12,c3096
"('10.582835', '47.035113')",0,c23141
"('10.582835', '47.035113')",0,c23140
"('10.582835', '47.035113')",8,c23139
"('10.582835', '47.035113')",0,c9280
"('10.582835', '47.035113')",0,c9278
"('12.373282', '46.716136')",5,c16319
"('12.362427', '46.716710')",3,c12971
"('11.115320', '46.987250')",0,c585
"('10.165952', '47.149496')",0,c21318
"('10.155081', '47.137738')",0,c14495
"('10.142540', '47.175417')",0,c3484
"('10.166950', '47.201500')",1,c24590
"('10.171814', '47.219716')",0,c21071
"('10.171800', '47.219770')",0,c20612
"('12.247138', '46.841758')",0,c12411
"('12.247138', '46.841758')",0,c12412
"('12.152944', '46.884426')",0,c7836
"('11.151301', '47.094592')",0,c22012
"('12.569562', '47.582288')",1,c18968
"('12.565570', '47.583303')",0,c7732
"('12.568724', '47.584675')",0,c1630
"('12.567822', '47.585018')",0,c22735
"('11.263390', '46.995787')",0,c20515
"('11.131122', '46.989497')",0,c20649
"('11.192327', '46.960760')",0,c21407
"('11.192327', '46.960760')",0,c17595
"('12.013828', '47.638556')",1,c10809
"('10.840917', '46.779567')",0,c15233
"('12.572040', '47.609081')",39,c20373
"('12.572274', '47.627614')",0,c340
"('12.571713', '47.609889')",0,c1629
"('12.571921', '47.609174')",44,c22572
"('12.571717', '47.609876')",0,c24232
"('12.572253', '47.627632')",0,c24237
"('12.577629', '47.643302')",3,c15543
"('12.654246', '47.607952')",0,c5464
"('12.653117', '47.610669')",1,c6617
"('12.653117', '47.610669')",0,c6614
"('12.653117', '47.610669')",11,c6620
"('12.653117', '47.610669')",7,c6616
"('12.296819', '47.660911')",0,c12819
"('12.267107', '47.399529')",31,c22754
"('12.250166', '47.402540')",0,c17978
"('12.052028', '47.443917')",0,c19073
"('12.052028', '47.443917')",1,c19074
"('12.052028', '47.443917')",0,c19075
"('12.052028', '47.443917')",0,c19076
"('12.052028', '47.443917')",4,c19077
"('12.052028', '47.443917')",3,c19078
"('12.052028', '47.443917')",12,c19079
"('11.941452', '47.247891')",1,c25679
"('11.941452', '47.247891')",1,c25680
"('11.941452', '47.247891')",5,c25681
"('11.941452', '47.247891')",0,c25682
